D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,BLR-BOM,BLR-DEL,BOM-DEL,CCU-DEL,DEL-HYD,Air Asia,Air India,Go Air,Indigo,Spicejet,Vistara
7.00,8.50,8.70,7.99,7.30,9.10,11.00,106.00,-13.00,7.20,8.80,93.30,91.80,25.00,20.00,58.00,77.00,0.00,1002.00,30.00,10.00,152.00,15.00,5.00,14.00,7.00,2.00,22.00,0.00,999.00,40.00,10.00,162.00,6.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,110.00,-13.00,7.20,8.80,93.30,91.80,25.00,17.00,51.00,74.00,0.00,1003.00,30.00,10.00,156.00,13.00,5.00,20.00,17.00,3.00,39.00,0.00,999.00,36.00,10.00,138.00,15.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,110.00,-13.00,7.20,8.80,93.30,91.80,25.00,18.00,60.00,76.00,0.00,1005.00,30.00,10.00,187.00,13.00,5.00,21.00,15.00,8.00,49.00,0.00,1001.00,34.00,10.00,112.00,12.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,12.00,111.00,-7.00,7.20,8.80,93.30,91.80,25.00,27.00,25.00,72.00,0.00,1005.00,30.00,10.00,212.00,20.00,5.00,22.00,8.00,10.00,45.00,0.00,1000.00,36.00,10.00,146.00,7.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,114.00,-10.00,7.20,8.80,93.30,91.80,24.00,32.00,16.00,72.00,0.00,1003.00,30.00,10.00,210.00,23.00,5.00,20.00,6.00,10.00,36.00,0.00,998.00,38.00,10.00,203.00,5.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,116.00,-4.00,7.20,8.80,93.30,91.80,24.00,34.00,27.00,70.00,0.00,999.00,30.00,10.00,207.00,25.00,5.00,11.00,9.00,3.00,17.00,0.00,995.00,41.00,10.00,311.00,8.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,112.00,-8.00,7.20,8.80,93.30,91.80,25.00,28.00,56.00,70.00,0.10,998.00,31.00,10.00,213.00,20.00,5.00,17.00,20.00,2.00,28.00,0.00,995.00,39.00,10.00,285.00,17.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,111.00,-13.00,7.20,8.80,93.30,91.80,25.00,14.00,37.00,68.00,0.40,997.00,32.00,9.00,207.00,10.00,5.00,15.00,18.00,3.00,24.00,0.00,993.00,39.00,10.00,273.00,15.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,106.00,-14.00,7.20,8.80,93.30,91.80,25.00,11.00,32.00,67.00,0.00,997.00,32.00,10.00,183.00,9.00,5.00,16.00,18.00,41.00,25.00,0.00,994.00,39.00,10.00,274.00,16.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,3.00,106.00,-21.00,7.20,8.80,93.30,91.80,11.00,8.00,0.00,50.00,0.00,1017.00,22.00,10.00,347.00,7.00,5.00,6.00,11.00,8.00,56.00,0.00,1020.00,15.00,10.00,333.00,9.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,107.00,-14.00,7.20,8.80,93.30,91.80,11.00,3.00,3.00,42.00,0.00,1015.00,24.00,10.00,252.00,2.00,5.00,13.00,38.00,65.00,83.00,0.90,1011.00,16.00,8.00,124.00,23.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,110.00,-16.00,7.20,8.80,93.30,91.80,12.00,16.00,44.00,46.00,0.00,1010.00,25.00,10.00,32.00,11.00,5.00,12.00,6.00,0.00,55.00,0.00,1012.00,22.00,10.00,276.00,6.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,1.00,118.00,-12.00,7.20,8.80,93.30,91.80,18.00,25.00,61.00,56.00,0.60,1009.00,28.00,9.00,136.00,16.00,5.00,11.00,13.00,7.00,27.00,0.00,1004.00,32.00,10.00,116.00,10.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,19.00,109.00,-2.00,7.20,8.80,93.30,91.80,21.00,28.00,0.00,55.00,0.00,1004.00,31.00,10.00,219.00,19.00,6.00,-2.00,16.00,0.00,8.00,0.00,1001.00,37.00,10.00,255.00,14.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,3.00,114.00,-13.00,7.20,8.80,93.30,91.80,25.00,12.00,74.00,76.00,0.10,1002.00,30.00,10.00,60.00,10.00,5.00,16.00,13.00,1.00,26.00,0.00,1001.00,39.00,10.00,135.00,11.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,5.00,113.00,-12.00,7.20,8.80,93.30,91.80,24.00,25.00,61.00,73.00,0.00,996.00,29.00,10.00,218.00,18.00,5.00,23.00,8.00,71.00,52.00,0.20,993.00,34.00,9.00,85.00,6.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,106.00,-13.00,7.20,8.80,93.30,91.80,25.00,39.00,76.00,83.00,0.20,990.00,28.00,9.00,110.00,28.00,5.00,23.00,5.00,62.00,59.00,0.00,995.00,32.00,10.00,90.00,5.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,109.00,-15.00,7.20,8.80,93.30,91.80,25.00,21.00,59.00,86.00,0.10,998.00,28.00,9.00,117.00,15.00,5.00,24.00,12.00,52.00,60.00,0.00,998.00,33.00,10.00,123.00,10.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,108.00,-18.00,7.20,8.80,93.30,91.80,24.00,7.00,61.00,83.00,0.00,1010.00,28.00,10.00,179.00,5.00,5.00,14.00,6.00,11.00,40.00,0.00,1010.00,29.00,10.00,276.00,5.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,109.00,-12.00,7.20,8.80,93.30,91.80,17.00,13.00,0.00,60.00,0.00,1010.00,25.00,10.00,85.00,10.00,5.00,10.00,14.00,45.00,36.00,0.00,1010.00,26.00,10.00,130.00,12.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,2.00,112.00,-16.00,7.20,8.80,93.30,91.80,15.00,10.00,31.00,64.00,0.00,1017.00,22.00,10.00,322.00,7.00,5.00,11.00,5.00,0.00,48.00,0.00,1020.00,23.00,10.00,184.00,4.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,112.00,-10.00,7.20,8.80,93.30,91.80,25.00,30.00,62.00,77.00,1.30,1002.00,30.00,8.00,219.00,17.00,5.00,20.00,29.00,46.00,42.00,0.00,997.00,35.00,10.00,273.00,24.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,1.00,114.00,-15.00,7.20,8.80,93.30,91.80,24.00,30.00,56.00,76.00,0.00,1000.00,29.00,10.00,227.00,21.00,5.00,20.00,24.00,21.00,45.00,0.00,996.00,34.00,10.00,259.00,21.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,117.00,-6.00,7.20,8.80,93.30,91.80,24.00,26.00,45.00,69.00,0.00,999.00,31.00,10.00,222.00,17.00,5.00,24.00,22.00,90.00,60.00,1.20,996.00,32.00,7.00,272.00,13.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,0.00,-2.00,7.20,8.80,93.30,91.80,25.00,18.00,30.00,70.00,0.10,1000.00,31.00,10.00,227.00,12.00,5.00,23.00,25.00,84.00,72.00,1.80,999.00,29.00,3.00,101.00,12.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,111.00,-11.00,7.20,8.80,93.30,91.80,26.00,7.00,34.00,71.00,0.00,1001.00,32.00,10.00,123.00,6.00,5.00,22.00,8.00,79.00,60.00,0.60,1000.00,31.00,7.00,200.00,5.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,110.00,-16.00,7.20,8.80,93.30,91.80,26.00,9.00,69.00,72.00,0.10,1001.00,31.00,10.00,189.00,7.00,5.00,22.00,6.00,79.00,59.00,0.40,1000.00,31.00,9.00,170.00,5.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,5.00,122.00,-3.00,7.20,8.80,93.30,91.80,25.00,14.00,39.00,74.00,0.00,1001.00,31.00,10.00,151.00,11.00,5.00,23.00,13.00,52.00,56.00,0.10,1000.00,32.00,10.00,218.00,10.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,119.00,0.00,7.20,8.80,93.30,91.80,25.00,13.00,42.00,74.00,0.00,1003.00,30.00,10.00,174.00,11.00,5.00,22.00,8.00,44.00,51.00,0.00,1001.00,34.00,10.00,90.00,7.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,119.00,0.00,7.20,8.80,93.30,91.80,25.00,15.00,38.00,75.00,0.00,1003.00,30.00,10.00,208.00,12.00,5.00,22.00,12.00,63.00,47.00,0.00,1000.00,35.00,9.00,139.00,10.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,2.00,112.00,-16.00,7.20,8.80,93.30,91.80,25.00,23.00,49.00,74.00,0.00,1003.00,30.00,10.00,203.00,18.00,5.00,22.00,13.00,81.00,48.00,0.20,999.00,35.00,9.00,120.00,10.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,117.00,-5.00,7.20,8.80,93.30,91.80,24.00,24.00,61.00,72.00,0.00,1002.00,30.00,10.00,198.00,18.00,5.00,22.00,7.00,82.00,44.00,0.20,998.00,36.00,9.00,165.00,5.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,-2.00,116.00,-16.00,7.20,8.80,93.30,91.80,25.00,27.00,49.00,73.00,0.30,1001.00,30.00,9.00,205.00,19.00,5.00,22.00,9.00,77.00,43.00,0.20,995.00,37.00,9.00,250.00,6.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,15.00,124.00,9.00,7.20,8.80,93.30,91.80,25.00,23.00,56.00,73.00,3.90,1002.00,31.00,5.00,197.00,12.00,6.00,23.00,13.00,70.00,64.00,0.10,999.00,31.00,9.00,184.00,9.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,5.00,111.00,-13.00,7.20,8.80,93.30,91.80,25.00,10.00,81.00,79.00,0.50,1000.00,29.00,10.00,202.00,8.00,5.00,24.00,14.00,80.00,74.00,0.90,997.00,29.00,7.00,176.00,9.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,13.00,112.00,-4.00,7.20,8.80,93.30,91.80,25.00,12.00,71.00,79.00,0.00,997.00,29.00,9.00,153.00,8.00,5.00,24.00,28.00,96.00,74.00,1.00,995.00,29.00,5.00,85.00,17.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,111.00,-12.00,7.20,8.80,93.30,91.80,26.00,14.00,71.00,81.00,0.10,998.00,29.00,10.00,100.00,11.00,5.00,24.00,25.00,71.00,68.00,0.10,997.00,30.00,10.00,107.00,19.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,109.00,-12.00,7.20,8.80,93.30,91.80,24.00,43.00,90.00,77.00,0.20,999.00,29.00,10.00,145.00,28.00,5.00,24.00,24.00,61.00,64.00,0.00,999.00,31.00,10.00,110.00,20.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,113.00,-9.00,7.20,8.80,93.30,91.80,24.00,22.00,45.00,79.00,0.20,1003.00,28.00,10.00,201.00,14.00,5.00,23.00,18.00,43.00,56.00,0.00,999.00,33.00,10.00,113.00,15.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,0.00,116.00,-14.00,7.20,8.80,93.30,91.80,24.00,18.00,63.00,79.00,0.00,1001.00,29.00,10.00,212.00,12.00,5.00,22.00,13.00,64.00,57.00,0.00,999.00,32.00,10.00,114.00,12.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,112.00,-7.00,7.20,8.80,93.30,91.80,10.00,13.00,3.00,50.00,0.00,1016.00,21.00,10.00,342.00,9.00,5.00,7.00,12.00,45.00,64.00,0.00,1019.00,14.00,10.00,295.00,8.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,112.00,-11.00,7.20,8.80,93.30,91.80,14.00,6.00,66.00,52.00,0.00,1014.00,25.00,10.00,201.00,4.00,5.00,9.00,12.00,33.00,70.00,0.30,1015.00,15.00,10.00,266.00,9.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,108.00,-18.00,7.20,8.80,93.30,91.80,15.00,9.00,3.00,57.00,0.00,1012.00,25.00,10.00,274.00,7.00,5.00,7.00,6.00,34.00,47.00,0.00,1013.00,19.00,10.00,82.00,5.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,118.00,-8.00,7.20,8.80,93.30,91.80,19.00,20.00,9.00,59.00,0.00,1007.00,28.00,10.00,195.00,13.00,5.00,14.00,18.00,3.00,39.00,0.00,1005.00,30.00,10.00,125.00,16.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,118.00,-4.00,7.20,8.80,93.30,91.80,21.00,31.00,0.00,57.00,0.00,1002.00,31.00,10.00,217.00,21.00,5.00,2.00,22.00,0.00,12.00,0.00,1001.00,37.00,10.00,278.00,18.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,19.00,123.00,12.00,7.20,8.80,93.30,91.80,24.00,9.00,37.00,75.00,0.00,1003.00,29.00,10.00,124.00,7.00,6.00,7.00,5.00,0.00,11.00,0.00,1000.00,44.00,10.00,142.00,5.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,5.00,112.00,-13.00,7.20,8.80,93.30,91.80,24.00,26.00,69.00,70.00,0.00,999.00,30.00,10.00,223.00,18.00,5.00,22.00,15.00,70.00,45.00,0.20,994.00,36.00,9.00,255.00,11.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,3.00,114.00,-12.00,7.20,8.80,93.30,91.80,25.00,51.00,97.00,87.00,1.90,994.00,27.00,7.00,174.00,29.00,5.00,24.00,14.00,19.00,58.00,0.00,994.00,33.00,10.00,120.00,12.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,122.00,3.00,7.20,8.80,93.30,91.80,25.00,20.00,53.00,82.00,0.00,1001.00,28.00,10.00,189.00,14.00,5.00,24.00,11.00,45.00,63.00,0.00,1000.00,32.00,10.00,93.00,10.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,18.00,124.00,11.00,7.20,8.80,93.30,91.80,23.00,3.00,78.00,78.00,1.00,1012.00,27.00,8.00,247.00,3.00,6.00,15.00,8.00,3.00,38.00,0.00,1012.00,31.00,10.00,307.00,6.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,14.00,117.00,1.00,7.20,8.80,93.30,91.80,17.00,19.00,61.00,66.00,0.00,1010.00,24.00,9.00,45.00,12.00,5.00,12.00,8.00,44.00,46.00,0.10,1012.00,25.00,10.00,85.00,7.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,108.00,-17.00,7.20,8.80,93.30,91.80,15.00,5.00,78.00,62.00,0.00,1017.00,23.00,10.00,289.00,3.00,5.00,12.00,2.00,0.00,48.00,0.00,1019.00,23.00,10.00,116.00,2.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,15.00,107.00,-8.00,7.20,8.80,93.30,91.80,26.00,14.00,64.00,87.00,0.10,997.00,28.00,10.00,110.00,10.00,6.00,23.00,18.00,54.00,53.00,0.20,998.00,34.00,10.00,295.00,13.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,3.00,106.00,-22.00,7.20,8.80,93.30,91.80,25.00,31.00,80.00,84.00,0.10,1002.00,28.00,10.00,170.00,19.00,5.00,24.00,10.00,57.00,62.00,0.30,1000.00,32.00,9.00,109.00,6.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,17.00,106.00,-7.00,7.20,8.80,93.30,91.80,25.00,21.00,42.00,82.00,0.00,1005.00,28.00,10.00,199.00,14.00,6.00,23.00,19.00,53.00,64.00,0.20,1000.00,31.00,10.00,110.00,15.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,5.00,115.00,-9.00,7.20,8.80,93.30,91.80,25.00,19.00,56.00,83.00,0.10,1003.00,29.00,10.00,226.00,12.00,5.00,23.00,23.00,62.00,69.00,0.00,999.00,29.00,10.00,96.00,20.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,114.00,-6.00,7.20,8.80,93.30,91.80,25.00,36.00,75.00,85.00,1.80,1003.00,27.00,7.00,237.00,19.00,5.00,23.00,23.00,100.00,80.00,0.10,997.00,27.00,9.00,107.00,18.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,12.00,126.00,8.00,7.20,8.80,93.30,91.80,24.00,18.00,50.00,88.00,0.10,1004.00,27.00,10.00,194.00,12.00,5.00,24.00,17.00,85.00,73.00,0.20,1002.00,29.00,8.00,280.00,12.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,14.00,119.00,3.00,7.20,8.80,93.30,91.80,24.00,23.00,65.00,83.00,0.40,1005.00,27.00,10.00,188.00,16.00,5.00,24.00,5.00,51.00,67.00,0.00,1003.00,31.00,10.00,226.00,4.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,107.00,-14.00,7.20,8.80,93.30,91.80,25.00,19.00,82.00,81.00,1.10,1004.00,29.00,8.00,200.00,12.00,5.00,23.00,11.00,46.00,62.00,0.00,1002.00,32.00,10.00,193.00,9.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,111.00,-16.00,7.20,8.80,93.30,91.80,26.00,15.00,73.00,83.00,0.50,1002.00,29.00,9.00,171.00,11.00,5.00,22.00,10.00,43.00,52.00,0.10,1001.00,33.00,10.00,287.00,9.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,113.00,-7.00,7.20,8.80,93.30,91.80,26.00,10.00,39.00,83.00,0.00,1002.00,29.00,10.00,136.00,7.00,5.00,22.00,11.00,49.00,54.00,0.10,1001.00,33.00,10.00,220.00,9.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,117.00,-4.00,7.20,8.80,93.30,91.80,25.00,13.00,66.00,82.00,0.00,1002.00,28.00,10.00,130.00,10.00,5.00,22.00,8.00,48.00,58.00,0.20,1001.00,32.00,10.00,169.00,6.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,108.00,-12.00,7.20,8.80,93.30,91.80,25.00,10.00,56.00,81.00,0.00,1002.00,29.00,10.00,122.00,7.00,5.00,23.00,6.00,42.00,53.00,0.00,1001.00,34.00,10.00,178.00,5.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,115.00,-8.00,7.20,8.80,93.30,91.80,25.00,16.00,79.00,89.00,2.00,1002.00,27.00,7.00,104.00,10.00,5.00,24.00,11.00,18.00,64.00,0.00,1001.00,32.00,10.00,130.00,9.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,19.00,0.00,9.00,7.20,8.80,93.30,91.80,25.00,25.00,88.00,83.00,0.90,1002.00,28.00,9.00,125.00,14.00,6.00,23.00,16.00,63.00,63.00,0.10,1002.00,31.00,9.00,104.00,13.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,13.00,121.00,4.00,7.20,8.80,93.30,91.80,25.00,16.00,69.00,82.00,0.10,1002.00,28.00,10.00,135.00,11.00,5.00,24.00,12.00,21.00,64.00,0.00,1001.00,32.00,10.00,116.00,10.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,16.00,110.00,-4.00,7.20,8.80,93.30,91.80,26.00,10.00,29.00,81.00,0.00,1003.00,29.00,10.00,125.00,8.00,6.00,24.00,14.00,80.00,59.00,0.10,1001.00,33.00,9.00,117.00,11.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,112.00,-14.00,7.20,8.80,93.30,91.80,26.00,9.00,52.00,83.00,0.00,1004.00,29.00,10.00,132.00,7.00,5.00,24.00,12.00,18.00,59.00,0.00,1003.00,33.00,10.00,125.00,11.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,12.00,113.00,-6.00,7.20,8.80,93.30,91.80,26.00,12.00,42.00,84.00,0.00,1002.00,29.00,10.00,141.00,9.00,5.00,24.00,8.00,15.00,56.00,0.00,1001.00,34.00,10.00,129.00,7.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,112.00,-10.00,7.20,8.80,93.30,91.80,26.00,8.00,15.00,82.00,0.00,1001.00,29.00,10.00,175.00,6.00,5.00,24.00,7.00,18.00,55.00,0.00,998.00,34.00,10.00,176.00,6.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,111.00,-13.00,7.20,8.80,93.30,91.80,11.00,13.00,4.00,55.00,0.00,1016.00,21.00,10.00,15.00,9.00,5.00,4.00,12.00,0.00,46.00,0.00,1017.00,16.00,10.00,297.00,11.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,3.00,110.00,-17.00,7.20,8.80,93.30,91.80,16.00,8.00,74.00,70.00,0.00,1016.00,21.00,10.00,43.00,6.00,5.00,4.00,13.00,16.00,54.00,0.00,1018.00,13.00,16.00,300.00,10.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
